,Food Code,Category,Food,Proteins (g),Fats (g),Carbs (g),Calories,Cholesterol,Saturated Fats (g),Total Fat (% Calories),Total Protein (% Calories),Total Carbohydrate (% Calories),Gram_Weight,Portion_Desc
163,12130100,Fats,"Cream, heavy (whipping cream)",2.0499,37.0,2.79,345.0,137.0,23.031999999999996,96.5217,2.3767,3.2348,14.9,tablespoon
164,12130200,Fats,"Cream, heavy, whipped, unsweetened",2.0499,37.0,2.79,345.0,137.0,23.031999999999996,96.5217,2.3767,3.2348,119.0,cup
165,12140000,Fats,"Cream, heavy, whipped, sweetened",1.9299,34.81,8.5398,348.0,129.0,21.666,90.0259,2.2183,9.8159,119.0,cup
166,12140100,Fats,"Cream, whipped, pressurized container",3.2,22.2198,12.49,257.0,76.0,13.831,77.8125,4.9805,19.4397,60.0,cup
167,12140105,Fats,"Cream, whipped, pressurized container, light",3.2,22.2198,12.49,257.0,76.0,13.831,77.8125,4.9805,19.4397,64.0,cup
168,12140110,Carbs,"Cream, whipped, pressurized container, fat free",3.0,5.0,25.0,149.0,16.0,2.8689999999999998,30.2013,8.0537,67.1141,64.0,cup
175,12220100,Fats,Cool Whip pressurized can,0.98,22.3,16.07,264.0,0.0,18.9118,76.0227,1.4848,24.3485,70.0,cup
176,12220200,Fats,Cool Whip frozen,1.25,25.3098,23.05,318.0,0.0,21.783,71.6315,1.5723,28.9937,75.0,cup
177,12220250,Fats,Cool Whip Lite frozen,3.0,13.1,23.6,224.0,2.0,11.273,52.6339,5.3571,42.1429,75.0,cup
178,12220270,Carbs,Cool Whip Free frozen,3.0,5.0,25.0,149.0,16.0,2.8689999999999998,30.2013,8.0537,67.1141,75.0,cup
179,12220280,Fats,Cool Whip Sugar Free frozen ,3.0,13.1,23.6,224.0,2.0,11.273,52.6339,5.3571,42.1429,75.0,cup
180,12220300,Fats,Dream Whip ,3.6099,12.72,17.1298,194.0,10.0,10.6839,59.0103,7.4431,35.3192,80.0,cup
181,12310100,Fats,Sour cream,2.0699,19.73,2.8799,193.0,52.0,11.507,92.0052,4.2899,5.9687,14.4,tablespoon
182,12310200,Fats,"Sour cream, half and half",2.94,12.0,4.2599,135.0,39.0,7.4699,80.0,8.7111,12.6219,15.0,tablespoon
183,12310300,Fats,"Sour cream, reduced fat",7.0,14.1,7.0,181.0,35.0,8.6998,70.1105,15.4696,15.4696,16.0,tablespoon
185,12310350,Fats,"Sour cream, light",3.5,10.6,7.0998,136.0,35.0,6.5998,70.1471,10.2941,20.8818,16.0,tablespoon
186,12310370,Carbs,Nonfat sour cream ,3.1,0.0,15.6,74.0,9.0,0.0,0.0,16.7568,84.3243,16.0,tablespoon
188,12350000,Fats,"Dip, made with sour cream",1.86,31.64,2.73,299.0,47.0,11.048,95.2375,2.4883,3.6522,15.19,tablespoon
189,12350020,Fats,"Dip, made with reduced fat sour cream",2.5,25.53,3.75,253.0,38.0,8.099,90.8182,3.9526,5.9289,15.0,tablespoon
190,12350100,Fats,"Spinach dip, made with sour cream and mayonnaise",2.22,24.2398,5.19,244.0,24.0,5.9939,89.4091,3.6393,8.5082,15.0,tablespoon
191,12350110,Fats,Spinach and artichoke dip,6.11,19.16,6.45,217.0,18.0,4.245,79.4654,11.2627,11.8894,15.0,tablespoon
192,13110100,Fats,"Ice cream, regular, vanilla or other flavors",3.5,11.0,23.6,207.0,44.0,6.79,47.8261,6.7633,45.6039,66.0,medium scoop
193,13110110,Carbs,"Ice cream, regular, chocolate",3.7999,11.0,28.1999,216.0,34.0,6.7999,45.8333,7.0369,52.222,66.0,medium scoop
194,13110120,Fats,"Ben and Jerry's ice cream, vanilla or other flavors",3.5,16.1999,22.2898,249.0,92.0,10.329,58.5539,5.6225,35.8069,74.0,medium scoop
195,13110130,Fats,"Ben and Jerry's ice cream, chocolate",4.7199,16.98,20.75,255.0,60.0,10.377,59.9294,7.4038,32.549,74.0,medium scoop
196,13110200,Fats,"Ice cream, soft serve, vanilla or other flavors",3.5,11.0,23.6,207.0,44.0,6.79,47.8261,6.7633,45.6039,173.0,cup
197,13110210,Fats,"Ice cream, soft serve, chocolate",4.0998,13.0,22.1999,222.0,91.0,7.4599,52.7027,7.387,39.9998,173.0,cup
198,13110320,Fats,"Ice cream, no sugar added, vanilla or other flavors",3.1699,12.6999,22.23,216.0,32.0,6.79,52.9163,5.8702,41.1667,120.0,medium scoop
199,13110330,Fats,"Ice cream, no sugar added, chocolate",3.7999,12.6999,26.8,237.0,34.0,6.7999,48.2275,6.4133,45.2321,120.0,medium scoop
200,13120050,Fats,"Ice cream bar, no coating",3.5,11.0,23.6,207.0,44.0,6.79,47.8261,6.7633,45.6039,56.0,bar
201,13120100,Fats,"Ice cream bar, chocolate covered",4.0998,24.1,24.5,331.0,28.0,13.202,65.5287,4.9544,29.6073,56.0,bar
202,13120110,Fats,"Ice cream bar, chocolate or caramel covered, with nuts",4.4,20.1999,30.8998,323.0,1.0,12.658,56.2846,5.4489,38.266,54.0,bar
203,13120120,Fats,"Dove bar, chocolate ice cream",4.4199,23.35,35.42,348.0,38.0,13.967,60.3879,5.0803,40.7126,81.0,bar
204,13120121,Fats,"Dove bar, vanilla ice cream",4.74,20.2398,33.42,335.0,71.0,12.783,54.3756,5.6597,39.9045,81.0,bar (3 fl oz)
205,13120130,Fats,Haagen-Dazs ice cream bar with nuts,5.9,22.16,29.6,338.0,70.0,11.404000000000002,59.0059,6.9822,35.0296,113.0,Haagen-Dazs bar
206,13120140,Carbs,"Ice cream bar, chocolate ice cream, chocolate covered",4.62,15.0,34.89,284.0,32.0,9.3088,47.5352,6.507,49.1408,49.0,3 Musketeers Bar (2 fl oz)
207,13120300,Carbs,"Ice cream bar, cake covered",4.33,13.49,36.78,278.0,58.0,4.4359,43.6727,6.2302,52.9209,59.0,bar
208,13120310,Fats,"Ice cream bar, with crunch coating",2.1099,25.26,37.1199,358.0,16.0,17.895,63.5028,2.3574,41.4747,56.0,bar
209,13120400,Carbs,Ice cream bar or stick with fruit,2.27,6.23,24.73,161.0,25.0,3.805,34.8261,5.6398,61.441,41.0,bar
210,13120500,Carbs,Ice cream sandwich,4.29,8.57,37.14,237.0,21.0,2.3169999999999997,32.5443,7.2405,62.6835,59.0,sandwich
211,13120550,Carbs,Ice cream cookie sandwich,3.7,7.4,39.6,240.0,6.0,1.663,27.75,6.1667,66.0,59.0,sandwich
212,13120700,Fats,"Ice cream cone, vanilla ice cream or other flavors, with nuts",5.91,16.23,25.6498,267.0,36.0,6.1928,54.7079,8.8539,38.4267,78.0,cone
213,13120710,Fats,"Ice cream cone, vanilla ice cream or other flavors, chocolate covered, with nuts",5.21,21.8798,34.38,354.0,21.0,11.458,55.6266,5.887,38.8475,78.0,cone and single dip
214,13120720,Carbs,"Ice cream cone, vanilla ice cream or other flavors, chocolate covered",3.8799,12.32,30.91,245.0,37.0,7.3239,45.2571,6.3345,50.4653,78.0,cone and single dip
215,13120730,Carbs,"Ice cream cone, vanilla ice cream or other flavors ",3.7599,10.77,26.77,219.0,41.0,6.472,44.2603,6.8674,48.895,78.0,cone and single dip
216,13120750,Fats,"Ice cream cone, chocolate ice cream, with nuts",6.2999,15.63,29.3298,274.0,21.0,5.517,51.3394,9.1969,42.8172,78.0,cone
217,13120760,Carbs,"Ice cream cone, chocolate ice cream, chocolate covered ",4.08,11.25,34.56,247.0,21.0,6.671,40.9919,6.6073,55.9676,78.0,cone
218,13120770,Carbs,"Ice cream cone, chocolate ice cream",4.07,9.5198,31.85,226.0,23.0,5.6478,37.9107,7.2035,56.3717,78.0,cone and single dip
219,13120780,Fats,"Ice cream cone, chocolate ice cream, chocolate covered, with nuts",6.1398,16.71,31.93,289.0,19.0,6.4359,52.0381,8.498,44.1938,78.0,cone
220,13120790,Fats,Drumstick ice cream sundae cone,5.6699,15.2898,29.75,271.0,34.0,7.4249,50.7779,8.3689,43.9114,107.0,cone
221,13120800,Carbs,"Ice cream soda, vanilla or other flavors",0.92,2.8999,14.02,85.0,12.0,1.7868,30.7048,4.3294,65.9765,240.0,soda (10 fl oz)
222,13120810,Carbs,"Ice cream soda, chocolate",1.0,2.8999,15.23,87.0,9.0,1.7888,29.999,4.5977,70.023,240.0,soda (10 fl oz)
223,13121100,Carbs,"Ice cream sundae, fruit topping, with whipped cream",2.2799,10.88,33.34,235.0,41.0,6.7379999999999995,41.6681,3.8807,56.7489,165.0,sundae
224,13121200,Carbs,"Ice cream sundae, prepackaged, vanilla or other flavors",4.2999,6.0,29.3998,185.0,13.0,3.0899,29.1892,9.2971,63.5671,131.0,sundae (6 fl oz)
225,13121300,Carbs,"Ice cream sundae, chocolate or fudge topping, with whipped cream",3.62,13.57,32.2999,264.0,42.0,7.9539,46.2614,5.4848,48.9392,165.0,sundae
226,13121400,Carbs,"Ice cream sundae, caramel or butterscotch topping, with whipped cream",2.27,11.4,35.3299,244.0,43.0,7.0518,42.0492,3.7213,57.9179,165.0,sundae
227,13121500,Carbs,"Ice cream sundae, fudge topping, with cake and whipped cream",3.7799,13.6,35.89,279.0,43.0,7.2938,43.871,5.4192,51.4552,175.0,sundae
228,13122100,Fats,"Ice cream pie, no crust",3.31,14.38,20.8998,225.0,56.0,8.9009,57.52,5.8844,37.1552,132.3,piece (1/6 of whole)
229,13122500,Carbs,"Ice cream pie, with cookie crust, fudge topping, and whipped cream",3.96,13.84,40.85,303.0,24.0,6.6478,41.1089,5.2277,53.9274,306.0,piece (1/6 of whole)
230,13126000,Fats,Fried ice cream,3.98,15.06,32.6099,280.0,34.0,6.652,48.4071,5.6857,46.5856,133.0,cup
231,13130300,Carbs,"Ice cream, light, vanilla or other flavors ",4.78,4.83,29.46,180.0,27.0,2.927,24.15,10.6222,65.4667,148.0,cup
232,13130310,Carbs,"Ice cream, light, chocolate",5.0,7.19,25.6999,187.0,28.0,4.3799,34.6043,10.6952,54.973,148.0,cup
233,13130330,Carbs,"Ice cream, light, no sugar added, vanilla or other flavors",3.97,7.45,21.42,169.0,27.0,4.048,39.6746,9.3964,50.6982,148.0,cup
234,13130340,Carbs,"Ice cream, light, no sugar added, chocolate",3.54,5.74,26.7898,173.0,16.0,3.6099,29.8613,8.185,61.9417,148.0,cup
235,13130600,Carbs,"Ice cream, light, soft serve, vanilla or other flavors",4.9,2.6,21.8,126.0,12.0,1.6298,18.5714,15.5556,69.2063,175.0,cup
236,13130610,Carbs,"Ice cream, light, soft serve, chocolate",3.3599,3.69,23.1498,141.0,15.0,2.349,23.5532,9.5316,65.6732,175.0,cup
237,13130620,Carbs,"Ice cream, light, soft serve cone, vanilla or other flavors",4.24,4.86,26.3599,163.0,15.0,2.5419,26.8344,10.4049,64.6869,198.0,medium fast food cone
238,13130630,Carbs,"Ice cream, light, soft serve cone, chocolate",5.08,5.36,28.3,166.0,14.0,2.8599,29.0602,12.241,68.1928,198.0,medium fast food cone
239,13130700,Carbs,"Ice cream, light, soft serve, blended with candy or cookies (Blizzard, McFlurry)",4.0,6.0598,26.18,176.0,16.0,3.1939,30.9876,9.0909,59.5,342.0,regular McFlurry (12 fl oz)
240,13135000,Carbs,"Ice cream sandwich, light vanilla ice cream",4.29,3.04,39.64,186.0,7.0,0.821,14.7097,9.2258,85.2473,68.0,sandwich
241,13135010,Carbs,"Ice cream sandwich, light chocolate ice cream",5.58,6.5998,38.5399,236.0,21.0,3.6709,25.1687,9.4576,65.3219,68.0,sandwich
242,13136000,Carbs,"Ice cream sandwich, light, no-sugar- added ice cream",5.71,2.8599,42.8599,200.0,21.0,0.821,12.8696,11.42,85.7198,65.0,sandwich
243,13140100,Fats,"Ice cream bar, light ice cream, chocolate-coated",3.98,17.46,30.3098,289.0,21.0,14.075999999999999,54.3737,5.5087,41.9513,56.0,bar (3 fl oz)
244,13140110,Fats,"Ice cream bar, light ice cream, chocolate covered, with nuts",7.11,22.03,28.35,329.0,19.0,13.3729,60.2644,8.6444,34.4681,149.0,Buster bar
245,13140500,Carbs,"Ice cream cone, light ice cream, chocolate",5.15,2.93,26.1999,148.0,11.0,1.599,17.8176,13.9189,70.8105,78.0,cone and single dip
246,13140550,Carbs,"Ice cream cone, light ice cream, vanilla or other flavors ",4.5598,3.5,30.0398,168.0,9.0,1.921,18.75,10.8567,71.5233,78.0,cone and single dip
247,13140600,Carbs,"Ice cream sundae, light, soft serve, chocolate or fudge topping, with whipped cream ",4.2698,10.64,35.7999,255.0,33.0,6.0899,37.5529,6.6977,56.1567,165.0,sundae
248,13140630,Carbs,"Ice cream sundae, light, soft serve, fruit topping, with whipped cream",2.8399,7.7698,36.9099,223.0,33.0,4.7938,31.3579,5.094,66.2061,165.0,sundae
249,13140650,Carbs,"Ice cream sundae, light, soft serve, caramel or butterscotch topping, with whipped cream",2.8999,6.21,42.4099,228.0,27.0,3.7989,24.5132,5.0875,74.4033,165.0,sundae
250,13140660,Carbs,"Ice cream sundae, light, soft serve, chocolate or fudge topping, no whipped cream",4.82,4.16,32.0099,182.0,9.0,2.214,20.5714,10.5934,70.3514,179.0,sundae
251,13140670,Carbs,"Ice cream sundae, light, soft serve, fruit topping, no whipped cream",3.73,1.98,32.8599,158.0,9.0,1.226,11.2785,9.443,83.1896,178.0,sundae
252,13140680,Carbs,"Ice cream sundae, light, soft serve, caramel or butterscotch topping, no whipped cream",3.73,2.3999,34.4799,165.0,10.0,1.4809999999999999,13.0904,9.0424,83.5876,182.0,sundae
253,13140700,Carbs,Creamsicle or dreamsicle,2.85,3.3399,29.9499,161.0,13.0,1.999,18.6702,7.0807,74.4097,66.0,bar or stick
254,13140900,Carbs,Fudgesicle,5.3098,5.16,30.6099,182.0,26.0,3.12,25.5165,11.6699,67.2745,73.0,bar or stick
255,13142000,Carbs,"Milk dessert bar or stick, frozen, with coconut",5.37,5.94,21.26,157.0,7.0,5.1558,34.051,13.6815,54.1656,129.0,bar or stick
256,13150000,Carbs,"Sherbet, all flavors",1.1,2.0,30.3998,144.0,1.0,1.1598,12.5,3.0556,84.4439,96.0,medium scoop
257,13160150,Carbs,"Fat free ice cream, no sugar added, chocolate",3.54,5.74,26.7898,173.0,16.0,3.6099,29.8613,8.185,61.9417,120.0,medium scoop
258,13160160,Carbs,"Fat free ice cream, no sugar added, vanilla or other flavors",4.41,0.0,27.94,129.0,0.0,0.0,0.0,13.6744,86.6357,120.0,medium scoop
259,13160400,Carbs,"Fat free ice cream, vanilla or other flavors",4.48,0.0,30.0598,138.0,0.0,0.0,0.0,12.9855,87.1299,120.0,medium scoop
260,13160410,Carbs,"Fat free ice cream, chocolate",4.2999,1.0,37.7,167.0,0.0,0.597,5.3892,10.2992,90.2994,120.0,medium scoop
261,13161000,Carbs,"Milk dessert bar, frozen, made from low fat milk",4.41,1.47,33.09,147.0,7.0,0.81,9.0,12.0,90.0408,81.0,Weight Watchers Treat Bar
262,13161500,Carbs,"Milk dessert sandwich bar, frozen, made from low fat milk",5.5,3.1,35.57,189.0,9.0,1.575,14.7619,11.6402,75.2804,64.0,Weight Watchers Sandwich bar
263,13161520,Carbs,"Milk dessert sandwich bar, frozen, with low-calorie sweetener, made from low fat milk",5.95,9.7898,53.3599,316.0,6.0,3.2489999999999997,27.8823,7.5316,67.5442,59.0,Eskimo Pie Sandwich
264,13161600,Carbs,"Milk dessert bar, frozen, made from low fat milk and low calorie sweetener",3.6,0.97,22.28,105.0,2.0,0.591,8.3143,13.7143,84.8762,41.0,bar
265,13161630,Carbs,"Light ice cream, bar or stick, with low-calorie sweetener, chocolate-coated ",6.4,10.1,26.1099,221.0,10.0,5.5278,41.1312,11.5837,47.2577,53.0,bar or stick (2.5 fl oz)
266,13170000,Carbs,Baked Alaska,4.83,9.7798,35.5799,248.0,52.0,4.468999999999999,35.4912,7.7903,57.3869,103.0,piece (1/8 of whole)
267,13210110,Carbs,"Bread pudding, with raisins",5.5198,4.6299,23.4698,154.0,54.0,1.61,27.0579,14.3371,60.9605,200.0,cup
268,13210150,Carbs,"Bread pudding, Puerto Rican, with evaporated milk and rum ",8.1898,9.1198,38.6499,271.0,65.0,3.5,30.2872,12.0883,57.0478,175.0,cup
269,13210160,Carbs,"Diplomat pudding, Puerto Rican ",6.6799,8.3598,43.6,276.0,132.0,3.1839999999999997,27.2602,9.681,63.1884,256.0,cup
270,13210180,Carbs,"Bread pudding, Mexican ",5.0598,11.5,40.9799,280.0,13.0,4.2839,36.9643,7.2283,58.5427,204.0,cup
271,13210190,Carbs,"Bread pudding, Mexican, lower fat",7.4699,5.8898,50.34,278.0,7.0,2.031,19.0677,10.7481,72.4317,250.0,cup
272,13210300,Carbs,"Custard, with whole milk",4.95,4.5,10.92,104.0,75.0,2.1659,38.9423,19.0385,42.0,244.0,cup
273,13210350,Carbs,"Custard, Puerto Rican style, with evaporated milk",5.2199,4.7,29.0398,177.0,101.0,2.202,23.8983,11.7964,65.6267,266.0,cup
274,13210410,Carbs,"Pudding, rice, with rice beverage",1.23,0.882,29.7669,129.999,0.0,0.024,6.1062,3.7846,91.5912,225.0,cup
275,13210500,Carbs,"Pudding, tapioca,  home recipe, with reduced fat (2%) milk",4.7199,3.16,17.01,114.0,68.0,1.524,24.9474,16.5611,59.6842,205.0,cup
276,13210520,Carbs,"Pudding, tapioca,  dry mix, with whole milk ",2.97,3.06,19.8298,117.0,9.0,1.758,23.5385,10.1538,67.7942,165.0,cup
277,13210530,Carbs,"Pudding, tapioca, chocolate, with milk",3.6,2.16,21.3298,111.0,7.0,1.3019999999999998,17.5135,12.973,76.8641,165.0,cup
278,13210610,Carbs,"Coconut pudding, with reduced fat (2%) milk ",2.97,3.4199,17.59,112.0,7.0,2.8079,27.4813,10.6071,62.8214,255.0,cup
279,13210710,Carbs,"Indian pudding, (with milk, molasses and cornmeal)",4.0998,3.5699,21.18,133.0,31.0,1.841,24.1572,12.3302,63.6992,237.0,cup
280,13210750,Carbs,"Pudding, pumpkin",1.21,3.0699,16.85,99.0,1.0,0.792,27.9082,4.8889,68.0808,265.0,cup
281,13210810,Carbs,"Pudding, pumpkin, Puerto Rican style",3.6,4.44,16.28,116.0,63.0,1.153,34.4483,12.4138,56.1379,100.0,"piece (2-1/2"" x 2"" x 1"")"
282,13210820,Fats,"Custard, fresh corn, Puerto Rican style ",3.89,24.96,46.25,398.0,0.0,21.701999999999998,56.4422,3.9095,46.4824,280.0,cup
283,13220110,Carbs,"Pudding, vanilla, dry mix, with reduced fat (2%) milk",2.8399,1.77,19.3,104.0,7.0,1.115,15.3173,10.9227,74.2308,264.0,cup
284,13220120,Carbs,"Chocolate pudding, dry mix, with fat free (skim) milk",3.2599,0.41,19.3098,92.0,2.0,0.223,4.0109,14.1735,83.9557,261.0,cup
285,13220210,Carbs,"Pudding, vanilla, low-calorie dry mix, with reduced fat (2%) milk",3.1699,1.8998,9.55,68.0,8.0,1.187,25.1444,18.6465,56.1765,250.0,cup
286,13220220,Carbs,"Chocolate pudding, low-calorie dry mix, with reduced fat (2%) milk",3.6,2.0299,10.27,74.0,7.0,1.2548,24.688,19.4595,55.5135,250.0,cup
287,13220230,Carbs,"Chocolate pudding, ready-to-eat (snack pack or cup), reduced fat",1.9299,0.3,20.87,93.0,1.0,0.0,2.9032,8.3006,89.7634,113.0,snack size container (4 oz)
288,13220235,Carbs,"Chocolate pudding, ready-to-eat (snack pack or cup), fat free",1.9299,0.3,20.87,93.0,1.0,0.0,2.9032,8.3006,89.7634,113.0,snack size container (4 oz)
289,13220240,Carbs,"Pudding, vanilla, ready-to-eat (snack pack or cup), reduced fat",2.02,0.0,20.16,89.0,0.0,0.0,0.0,9.0787,90.6067,113.0,snack size container (4 oz)
290,13220245,Carbs,"Pudding, vanilla, ready-to-eat (snack pack or cup), fat free",2.02,0.0,20.16,89.0,0.0,0.0,0.0,9.0787,90.6067,113.0,snack size container (4 oz)
291,13230110,Carbs,"Pudding, vanilla, ready-to-eat (snack pack or cup)",1.4498,3.7799,22.6,130.0,1.0,1.016,26.1685,4.4609,69.5385,113.0,snack size container (4 oz)
292,13230120,Carbs,"Pudding, vanilla, ready-to-eat (snack pack or cup), low calorie",2.02,0.0,20.16,89.0,0.0,0.0,0.0,9.0787,90.6067,113.0,snack size container (4 oz)
293,13230130,Carbs,"Chocolate pudding, ready-to-eat (snack pack or cup)",2.0899,4.5998,23.01,142.0,1.0,1.2628,29.1537,5.887,64.8169,113.0,snack size container (4 oz)
294,13230140,Carbs,"Chocolate pudding, ready-to-eat (snack pack or cup), low calorie",1.9299,0.3,20.87,93.0,1.0,0.0,2.9032,8.3006,89.7634,113.0,snack size container (4 oz)
295,13230200,Carbs,"Chocolate swirl pudding, ready-to-eat (snack pack or cup)",1.77,4.19,22.8,136.0,1.0,1.1398,27.7279,5.2059,67.0588,113.0,snack size container (4 oz)
296,13230500,Carbs,"Pudding, tapioca, ready-to-eat (snack pack or cup)",1.95,3.8799,21.69,130.0,1.0,0.9620000000000001,26.8608,6.0,66.7385,113.0,snack size container (4 oz)
297,13230510,Carbs,"Pudding, tapioca, ready-to-eat (snack pack or cup), fat free",1.4398,0.35,21.3098,94.0,1.0,0.122,3.3511,6.1268,90.68,113.0,snack size container (4 oz)
298,13241000,Carbs,"Banana pudding, with vanilla wafers, made with reduced fat (2%) milk",3.25,3.83,26.3798,149.0,38.0,1.475,23.1342,8.7248,70.8183,187.0,cup
299,13250000,Fats,Chocolate mousse,4.15,15.05,16.28,209.0,125.0,8.6388,64.8086,7.9426,31.1579,170.0,cup
300,13250100,Fats,Fruit-flavored mousse,1.4599,15.73,16.9499,208.0,58.0,9.742,68.0625,2.8075,32.596,170.0,cup
301,13251000,Fats,Chantilly Cream,2.8199,29.27,12.23,317.0,108.0,18.2109,83.1009,3.5582,15.4322,120.0,cup
302,13252100,Carbs,"Coconut custard, Puerto Rican style",8.1998,10.49,40.0399,282.0,107.0,6.593999999999999,33.4787,11.6309,56.7942,120.0,"piece (4"" x 2"" x 1/2"")"
303,13252200,Carbs,Dulce de leche,6.8399,7.3498,55.35,315.0,29.0,4.5339,20.9994,8.6856,70.2857,310.0,cup
304,13252500,Carbs,"Barfi or Burfi, Indian dessert",6.82,12.1198,38.82,285.0,37.0,6.742999999999999,38.2731,9.5719,54.4842,44.0,"piece (1-7/8"" x 1-1/2"" x 3/4"")"
305,13252600,Fats,Tiramisu,4.44,18.1099,25.02,283.0,138.0,9.98,57.5933,6.2756,35.364,174.0,piece
306,13299996,Carbs,"Pudding, vanilla, instant, low-calorie dry mix",0.81,0.9,84.6598,350.0,0.0,0.099,2.3143,0.9257,96.7541,28.0,small box (1 oz)
307,13299997,Carbs,"Pudding, vanilla, instant, dry mix",0.0,0.6,92.9,377.0,0.0,0.43200000000000005,1.4324,0.0,98.5676,96.0,small box (3.4 oz)
308,13299998,Carbs,"Pudding, chocolate, low-calorie, instant, dry mix",5.2999,2.3999,78.2,356.0,0.0,0.9840000000000001,6.0672,5.9549,87.8652,39.0,small box (1.4 oz)
309,13299999,Carbs,"Pudding, chocolate, instant, dry mix",2.2999,1.8997,87.9,378.0,0.0,0.825,4.5231,2.4338,93.0159,110.0,small box (3.9 oz)
310,13411000,Fats,"Cream sauce, made with margarine",3.7,10.64,9.1998,146.0,7.0,2.7439999999999998,65.589,10.137,25.2049,250.0,cup
311,13412000,Fats,"Milk gravy, with meat drippings",3.89,9.46,8.5398,135.0,15.0,4.0449,63.0667,11.5259,25.3031,250.0,cup
312,14101010,Fats,Blue cheese,21.3998,28.7398,2.3399,353.0,75.0,18.669,73.2743,24.2491,2.6514,28.35,ounce(s)
313,14102010,Fats,Bondost cheese,23.2398,29.68,2.79,371.0,94.0,18.7639,72.0,25.0564,3.0081,28.39,slice (1 oz)
314,14102110,Fats,"Brick cheese, with salami",23.1,29.3,2.75,368.0,94.0,17.8189,71.6576,25.1087,2.9891,28.39,slice (1 oz)
315,14103010,Fats,Camembert cheese,19.8,24.26,0.46,300.0,72.0,15.259,72.78,26.4,0.6133,28.35,ounce(s)
316,14103020,Fats,Brie cheese,20.75,27.68,0.45,334.0,100.0,17.41,74.5868,24.8503,0.5389,28.39,ounce
317,14104010,Fats,Cheddar cheese,24.8999,33.14,1.28,403.0,105.0,21.0919,74.0099,24.7145,1.2705,28.39,slice (1 oz)
318,14104015,Fats,"Cheddar cheese, reduced fat",27.1999,18.3,2.0,282.0,56.0,11.58,58.4043,38.5814,2.8369,23.0,slice (1 oz)
319,14104020,Fats,"Cheddar cheese, dry, grated",32.68,43.49,1.6799,529.0,138.0,27.68,73.9905,24.7108,1.2702,7.0,tablespoon
320,14104115,Proteins,"Cheese, Cheddar, fat free",32.14,0.0,7.1398,157.0,18.0,0.0,0.0,81.8854,18.1906,21.0,slice (1 oz)
321,14104200,Fats,"Cheese, Colby",23.76,32.1099,2.5699,394.0,95.0,20.218,73.3475,24.1218,2.609,28.39,slice (1 oz)
322,14104250,Fats,"Cheese, Colby Jack",24.12,31.1999,1.62,384.0,92.0,19.6419,73.1248,25.125,1.6875,28.39,slice (1 oz)
323,14104400,Fats,"Cheese, Feta",14.21,21.28,4.0899,264.0,89.0,14.946,72.5455,21.5303,6.1968,150.0,"cup, crumbled"
324,14104600,Fats,"Cheese, Fontina",25.6,31.14,1.55,389.0,116.0,19.195999999999998,72.0463,26.3239,1.5938,28.39,slice (1 oz)
325,14104700,Fats,"Cheese, goat",23.52,28.85,0.76,361.0,77.0,19.948,71.9252,26.0609,0.8421,28.35,ounce(s)
326,14105010,Fats,"Cheese, Gouda or Edam",24.98,27.69,1.6698,357.0,96.0,17.585,69.8067,27.9888,1.8709,28.39,slice (1 oz)
327,14105200,Fats,"Cheese, Gruyere",29.8098,32.34,0.36,413.0,110.0,18.913,70.4746,28.8715,0.3487,28.39,slice (1 oz)
328,14106010,Fats,"Cheese, Limburger",20.05,27.25,0.49,327.0,90.0,16.7458,75.0,24.526,0.5994,28.39,ounce
329,14106200,Fats,"Cheese, Monterey",24.48,30.28,0.68,373.0,89.0,19.0658,73.0617,26.252,0.7292,28.39,slice (1 oz)
330,14106500,Fats,"Cheese, Monterey, low fat",28.1999,21.6,0.7,313.0,65.0,14.0398,62.1086,36.0382,0.8946,28.39,slice (1 oz)
331,14106600,Fats,Pepper jack cheese,24.48,30.28,0.68,373.0,89.0,19.0658,73.0617,26.252,0.7292,28.39,slice (1 oz)
332,14107020,Fats,"Cheese, Mozzarella, whole milk",22.17,22.35,2.1899,300.0,79.0,13.1518,67.05,29.56,2.9199,28.39,slice (1 oz)
333,14107030,Fats,"Cheese, Mozzarella, part skim",25.96,20.03,3.83,302.0,54.0,10.877,59.6921,34.3841,5.0728,28.39,slice (1 oz)
334,14107040,Fats,"Cheese, Mozzarella, low sodium",27.5,17.1,3.1,280.0,54.0,10.867,54.9643,39.2857,4.4286,28.39,slice (1 oz)
335,14107060,Proteins,"Cheese, Mozzarella, nonfat or fat free",31.6999,0.0,3.5,141.0,18.0,0.0,0.0,89.9288,9.9291,28.35,string cheese stick
336,14107200,Fats,"Cheese, Muenster",23.41,30.0398,1.12,368.0,96.0,19.113,73.4669,25.4457,1.2174,28.39,slice (1 oz)
337,14107250,Fats,"Cheese, Muenster, low fat",24.6999,17.6,3.5,271.0,63.0,10.9499,58.4502,36.4574,5.1661,21.0,slice (1 oz)
