Food_Item_ID,foodcode,modcode,Food_Category,foodname,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),_208 Energy (kcal),_221 Alcohol (g),_255 Water (g),_262 Caffeine (mg),_263 Theobromine (mg),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)",_301 Calcium (mg),_303 Iron (mg),_304 Magnesium (mg),_305 Phosphorus (mg),_306 Potassium (mg),_307 Sodium (mg),_309 Zinc (mg),_312 Copper (mg),_317 Selenium (mcg),_319 Retinol (mcg),"_320 Vitamin A, RAE (mcg_RAE)","_321 Carotene, beta (mcg)","_322 Carotene, alpha (mcg)",_323 Vitamin E (alpha-tocopherol)(mg),_328 Vitamin D (mcg),"_334 Cryptoxanthin, beta (mcg)",_337 Lycopene (mcg),_338 Lutein + zeaxanthin (mcg),_401 Vitamin C (mg),_404 Thiamin (mg),_405 Riboflavin (mg),_406 Niacin (mg),_415 Vitamin B-6 (mg),"_417 Folate, total (mcg)",_418 Vitamin B-12 (mcg),"_421 Choline, total (mg)",_430 Vitamin K (phylloquinone)(mcg),_431 Folic acid (mcg),"_432 Folate, food (mcg)","_435 Folate, DFE (mcg_DFE)","_573 Vitamin E, added (mg)","_578 Vitamin B-12, added (mcg)",_601 Cholesterol (mg),"_606 Fatty acids, total saturated (g)"
6364,26137131,000000,,"Salmon, floured or breaded, baked or broiled, with butter",21.4499,9.55,12.5,227,0,55.81,0,0,1.12,0.6,38,1.12,32,278,385,406,0.59,0.093,34.5,75,76,10,0,0.52,10.4,0,0,2,0,0.182,0.183,7.9908,0.528,21,3.5499,92.5999,1.3998,13,7,30,0,0,56,3.998
557,22701040,000000,,"Pork, spareribs, barbecued, with sauce, lean and fat eaten",21.4499,22.2898,12.74,343,0,42.3999,0,0,10.39,0.3,45,1.55,22,197,306,389,3.41,0.126,27.6999,2,6,42,0,0.5,1.8998,1,1422,28,0.2,0.304,0.295,4.179,0.279,4,0.79,75,0.6,0,4,4,0,0,88,8.1219
6363,26137130,000000,,"Salmon, floured or breaded, baked or broiled, with oil",21.44,10.44,12.52,235,0,55.0399,0,0,1.12,0.6,37,1.1298,32,277,384,369,0.59,0.093,34.5,36,36,1,0,1.08,10.3,0,0,2,0,0.182,0.181,8.003,0.529,20,3.5499,91.7,7.2999,13,7,30,0,0,44,1.738
397,14131000,000000,,Queso Anejo (aged Mexican cheese),21.44,29.98,4.6299,373,0,38.06,0,0,4.6299,0,680,0.47,28,444,87,1131,2.94,0.008,14.5,64,64,4,0,0.26,0.5,0,0,0,0,0.02,0.209,0.032,0.047,1,1.3798,15.4,2.5,0,1,1,0,0,105,19.033
6365,26137132,000000,,"Salmon, floured or breaded, baked or broiled, with margarine",21.42,8.31,12.5,216,0,57.1099,0,0,1.12,0.6,38,1.12,32,277,385,411,0.58,0.093,34.3999,81,84,37,0,0.68,10.4,0,0,2,0,0.182,0.182,7.9859,0.528,20,3.54,92.2,7,13,7,30,0,0,44,1.6
1006,26157120,202454,,"Whiting, baked or broiled, with butter",21.4059,4.488,0.341,132.1339,0,72.78,0,0,0.096,0.016,57.331,0.401,24.814,260.091,296.278,404.0849,1.0329,0.038,37.488,55.981,56.494,5.883,0,0.441,1.688,0.667,0,0.353,1.804,0.06,0.053,1.4459,0.166,14.268,2.4209,76.7129,0.372,0,14.268,14.268,0,0,86.0049,2.1619
1007,26157120,203222,,"Whiting, baked or broiled, with oil",21.3999,5.038,0.339,137.107,0,72.3139,0,0,0.094,0.016,56.5249,0.404,24.77,259.516,295.749,383.521,1.0309,0.038,37.4949,31.5339,31.573,0.118,0,0.787,1.635,0.668,0,0.353,1.806,0.06,0.051,1.4459,0.166,14.175,2.418,76.123,4.0369,0,14.175,14.175,0,0,78.251,0.747
358,14101010,000000,,Blue cheese,21.3998,28.7398,2.3399,353,0,42.4099,0,0,0.5,0,528,0.31,23,387,256,1146,2.66,0.04,14.5,192,198,74,0,0.25,0.5,0,0,0,0,0.029,0.382,1.016,0.166,36,1.22,15.4,2.3999,0,36,36,0,0,75,18.669
473,21304110,000000,,"Beef, shortribs, cooked, lean and fat eaten",21.39,41.63,0,467,0,35.42,0,0,0,0,12,2.29,15,161,222,372,4.8399,0.098,20.6,0,0,0,0,0.29,0.7,0,0,0,0,0.05,0.149,2.4319,0.218,5,2.6,81.5,2.3999,0,5,5,0,0,93,17.652
5450,75204911,000000,,"Lima beans, baby, dry",21.3862,1.0107,62.0045,335.16,0,178.619,0,0,0,20.4819,77.14,6.384,140.9799,337.8199,1066.66,7.98,2.7397,0.5719,13.034,0,0,0,0,0,0,0,0,0,0,0.4282,0.1463,1.7556,0.2074,399,0,0,0,0,399,399,0,0,0,0.234
841,26105120,206967,,"Carp, baked or broiled with butter",21.3799,9.736,0.349,179.792,0,67.3439,0,0,0.099,0.016,50.426,1.488,35.0219,497.682,404.38,386.927,1.7769,0.07,15.118,34.8029,35.3269,6.0279,0,0.847,29.609,0.65,0,0.344,3.289,0.125,0.064,1.87,0.207,16.631,1.6539,78.68,0.382,0,16.631,16.631,0,0,87.0139,3.218
840,26105120,205995,,"Carp, baked or broiled with oil",21.373,10.3059,0.348,184.9439,0,66.8599,0,0,0.097,0.016,49.5889,1.492,34.988,497.36,403.954,365.803,1.776,0.07,15.098,9.7029,9.7409,0.115,0,1.202,29.588,0.65,0,0.344,3.293,0.125,0.063,1.87,0.207,16.538,1.649,78.075,4.1399,0,16.538,16.538,0,0,79.06,1.768
6172,24167130,000000,,"Fried chicken, wing, fast food, skin/breading eaten",21.34,21.0598,10.93,319,0,43.8699,0,0,0,0.6,34,0.9,22,178,233,701,1.25,0.165,26.1,26,26,0,0,0.33,0.1,0,0,0,0,0.058,0.152,6.421,0.32,22,0.41,62.7999,0,14,8,32,0,0,107,5.5
1043,26305120,000000,,"Crab, baked or broiled, with margarine",21.3298,4.4699,0.09,131,0,71.2998,0,0,0.03,0,109,0.6,43,279,310,777,4.5499,0.971,51.2,1,1,0,0,2.64,0,0,0,0,4.2,0.025,0.089,3.1139,0.177,58,3.77,96.5999,4.4,0,58,58,0,0,116,0.709
5370,41106029,000000,,"Kidney beans, dry",21.328,1.23,56.088,312.42,0,164.6723,0,0,0.7872,15.744,86.0999,5.4611,103.3199,339.48,996.2998,2.4599,2.4599,0.5313,2.706,0,0,0,0,0.0737,0,0,0,0,2.952,0.3936,0.1426,1.4217,0.2951,319.8,0,75.03,20.664,0,319.8,319.8,0,0,0,0.1795
6187,24204000,000000,,"Turkey, rolled roast, white and dark meat, cooked",21.32,5.78,3.0699,155,0,67.84,0,0,0,0,5,1.6298,22,244,298,680,2.54,0.06,36.5,0,0,0,0,0.38,0.2,0,0,0,0,0.047,0.163,6.2709,0.27,5,1.52,64.2,0,0,5,5,0,0,53,1.8998
868,26111120,201441,,"Croaker, (sea trout, spot), baked or broiled with oil ",21.314,7.3949,0.348,157.393,0,68.921,0,0,0.097,0.016,18.4439,0.45,48.1649,251.7949,418.3279,374.1879,0.506,0.052,43.7269,12.9369,12.975,0.115,0,1.993,0.839,0.65,0,0.344,1.76,0.082,0.108,4.783,0.325,16.538,2.6949,80.471,4.1399,0,16.538,16.538,0,0,73.0699,1.774
6348,26123131,000000,,"Mullet, floured or breaded, baked or broiled, without fat",21.2898,4.45,13.1,184,0,60.2999,0,0,1.1698,0.6,72,1.8,35,250,393,377,0.74,0.085,41,40,40,1,0,0.99,1.6,0,0,2,0.9,0.199,0.166,5.7759,0.389,26,0.26,72.0999,0.8,14,12,36,0,0,49,1.349
1838,41810610,000000,,"Chicken, meatless, breaded, fried (vegetarian)",21.28,12.77,8.5099,234,0,56.4399,0,0,0,4.2999,42,3.83,12,245,300,400,0.65,0.5,7.4,0,0,0,0,1.95,0,0,0,0,0,1.2768,0.362,12.766,0.851,56,5.11,46.2999,0,0,56,56,0,5.11,0,1.1298
6352,26127134,000000,,"Perch, floured or breaded, baked or broiled, with nonstick spray",21.27,1.95,13.14,161,0,62.1,0,0,1.1698,0.6,109,1.6799,36,229,306,373,1.31,0.181,17.6999,15,15,1,0,0.21,3.1,0,0,2,1.3,0.181,0.184,2.355,0.121,22,1.73,66.7998,0.8,14,8,32,0,0,89,0.458
1853,42101100,000000,,"Almonds, roasted",21.23,55.17,17.68,607,0,2.7999,0,0,4.5499,10.5,291,3.68,274,466,699,339,3.0699,0.955,2.7999,0,0,1,0,25.9698,0,0,0,1,0,0.092,0.781,3.665,0.118,27,0,52.1,0,0,27,27,0,0,0,4.208
6358,26129131,000000,,"Pike, floured or breaded, baked or broiled, without fat",21.1999,1.4198,13.1,156,0,62.1599,0,0,1.1698,0.6,87,1.34,37,249,297,351,0.89,0.085,17.6999,25,26,1,0,0.21,2.6,0,0,2,3,0.171,0.15,3.0859,0.119,31,1.82,67,0.8,14,17,41,0,0,39,0.375
688,24157210,205845,,"Chicken, thigh, baked, breaded, skin/breading eaten",21.19,16.5598,7.8399,270,0,53.2,0,0,0.17,0.3,15,1.1798,18,164,210,452,1.6298,0.076,26.1,23,23,0,0,0.23,0,0,0,92,0,0.12,0.221,4.9329,0.337,14,0.5,43.2999,1.8,10,5,21,0,0,119,4.432
1852,42101000,000000,,"Almonds, raw",21.1498,49.93,21.55,579,0,4.41,0,0,4.2,12.5,269,3.71,270,481,733,1,3.12,1.0308,4.0998,0,0,1,0,25.6298,0,0,0,1,0,0.205,1.1378,3.6179,0.137,44,0,52.1,0,0,44,44,0,0,0,3.802
6168,24147230,000000,,"Fried chicken, drumstick, fast food, skin/breading eaten",21.1298,16.92,7.5899,267,0,51.92,0,0,0,0.5,24,0.99,22,188,253,591,1.83,0.162,26.1999,22,22,0,0,0.33,0.1,0,0,0,0,0.069,0.234,5.2088,0.227,21,0.59,66.7,0,12,10,29,0,0,111,4.458
859,26109130,201574,,"Cod, floured or breaded, baked or broiled, without fat",21.123,1.9219,9.0739,143.773,0,66.5759,0,0,0.905,0.559,35.3419,0.98,31.2779,214.7059,455.237,441.451,0.67,0.065,43.1079,16.442,16.5049,0.647,0,0.734,1.03,0.518,0,19.041,2.423,0.121,0.116,2.77,0.398,17.9849,0.955,81.373,0.945,7.1319,10.853,22.943,0,0,63.0799,0.433
1141,27146250,000000,,Chicken or turkey cordon bleu,21.0798,10.77,4.0499,199,0,62.5399,0,0,0.84,0.3,71,0.71,23,205,278,221,1.1598,0.077,23.1,69,72,29,0,0.58,0.3,0,0,29,0.5,0.124,0.214,6.3498,0.496,10,0.33,48.3999,5.5998,2,7,11,0,0,88,5.525
5856,26158021,000000,,"Tilapia, floured or breaded, baked or broiled, with butter",21.05,7.03,12.5,198,0,58.2,0,0,1.12,0.6,41,1.29,32,193,325,385,0.54,0.104,44.2,46,47,10,0,0.52,3.1,0,0,2,0,0.149,0.145,4.367,0.151,37,1.3998,44.1,2.2999,13,24,47,0,0,60,3.7879
6345,26121132,000000,,"Mackerel, floured or breaded, baked or broiled, without fat",21.0398,12.3599,13.09,255,0,49.31,0,0,1.1698,0.6,47,2.24,65,217,381,400,0.86,0.113,46,40,40,1,0,1.33,13.6,0,0,2,0.7,0.263,0.432,9.5718,0.346,19,6.0998,67.5999,3.8999,14,5,29,0,0,62,3.111
5857,26158022,000000,,"Tilapia, floured or breaded, baked or broiled, with margarine",21.03,5.79,12.5,187,0,59.5,0,0,1.12,0.6,41,1.29,32,192,325,389,0.53,0.104,44.1,52,55,37,0,0.68,3.1,0,0,2,0,0.15,0.145,4.3639,0.151,37,1.3898,43.7,7.9,13,24,47,0,0,48,1.3898
1849,41812900,000000,,"Meat loaf or patties, vegetarian (made with meat substitute)",21,9,8,197,0,58,0,0,1.2,4.5998,29,2.1,18,344,180,550,1.8,0.706,0.8,0,0,0,0,1.73,0,0,0,0,0,0.9,0.6,10,1.2,78,2.3999,73.0999,0,0,78,78,0,2.3999,0,1.425
1841,41811800,000000,,"Meatballs, meatless (vegetarian)",21,9,8,197,0,58,0,0,1.25,4.5998,25,2.16,18,344,180,550,1.8,0.706,0.8,0,0,0,0,1.73,0,0,0,0,0,0.938,0.213,2.5,0.2,78,1.5,88.4,0,0,78,78,0,1.5,0,1.425
445,14620320,000000,,"Meat pizza, topping only",20.9898,24.32,5.65,329,0,45.59,0,0,2.5099,0.7,333,1.08,26,316,292,1074,2.5299,0.083,19.6999,70,84,163,0,1.1,0.5,0,4589,69,0.9,0.272,0.283,3.458,0.235,10,1.1798,43.2,7.5,0,10,10,0,0,58,9.989
5273,21101126,000000,,"Beef, raw, tenderloin, boneless",20.9606,8.4512,0,165.68,0,46.4132,0,0,0,0,15.1999,1.3375,17.48,161.12,259.16,42.56,3.7544,0.0623,22.4959,0,0,0,0,0.3116,0.152,0,0,0,0,0.0569,0.101,5.5776,0.4385,6.8399,1.2312,79.7998,1.1399,0,6.8399,6.8399,0,0,65.3598,3.2793
5276,21101129,000000,,"Steak, beef, raw, filet, boneless",20.9606,8.4512,0,165.68,0,46.4132,0,0,0,0,15.1999,1.3375,17.48,161.12,259.16,42.56,3.7544,0.0623,22.4959,0,0,0,0,0.3116,0.152,0,0,0,0,0.0569,0.101,5.5776,0.4385,6.8399,1.2312,79.7998,1.1399,0,6.8399,6.8399,0,0,65.3598,3.2793
1854,42101200,000000,,"Almonds, dry roasted, salted",20.96,52.5399,21.01,598,0,2.41,0,0,4.86,10.9,268,3.73,279,471,713,656,3.31,1.099,2,0,0,1,0,23.8998,0,0,0,1,0,0.077,1.197,3.637,0.136,55,0,52.1,0,0,55,55,0,0,0,4.0918
1855,42101210,000000,,"Almonds, dry roasted, without salt",20.96,52.5399,21.01,598,0,2.41,0,0,4.86,10.9,268,3.73,279,471,713,3,3.31,1.099,2,0,0,1,0,23.8998,0,0,0,1,0,0.077,1.197,3.637,0.136,55,0,52.1,0,0,55,55,0,0,0,4.0918
1883,42200500,000000,,Almond butter,20.96,55.5,18.82,614,0,1.6398,0,0,6.2698,10.3,347,3.49,279,508,748,227,3.29,0.934,2.3999,0,0,1,0,24.21,0,0,0,1,0,0.041,0.939,3.1549,0.103,53,0,52.1,0,0,53,53,0,0,0,6.5499
5268,42114992,000000,,"Pistachios, without salt",20.9499,44.82,29.3798,567,0,1.85,0,0,7.74,9.9,107,4.03,109,469,1007,6,2.3399,1.2928,10,0,13,156,0,2.4199,0,0,0,1160,3,0.695,0.234,1.373,1.122,51,0,71.4,13.1999,0,51,51,0,0,0,5.456
5267,42114991,000000,,"Pistachios, with salt",20.9499,44.82,28.66,564,0,1.79,0,0,7.74,9.9,107,4.03,109,469,1007,428,2.3399,1.2927,10,0,13,156,0,2.4199,0,0,0,1160,3,0.695,0.234,1.373,1.122,51,0,71.4,13.1999,0,51,51,0,0,0,5.456
6190,25220106,000000,,"Sausage, beef, reduced fat",20.94,20.32,0.15,267,0,55.88,0,0,0,0,19,1.9098,22,185,328,698,3.14,0.088,30,28,28,0,0,1.22,1.3998,0,0,0,0,0.358,0.21,7.737,0.268,1,1.1,66.7998,0,0,1,1,0,0,82,6.0339
6194,25221406,000000,,"Sausage, pork, reduced fat",20.94,20.32,0.15,267,0,55.88,0,0,0,0,19,1.9098,22,185,328,698,3.14,0.088,30,28,28,0,0,1.22,1.3998,0,0,0,0,0.377,0.21,7.737,0.282,1,1.1598,70.2998,0,0,1,1,0,0,82,6.0339
857,26109120,202670,,"Cod, baked or broiled, with butter",20.928,3.694,0.341,122.801,0,73.9579,0,0,0.096,0.016,9.5009,0.308,28.314,204.095,475.9309,402.9189,0.473,0.032,42.621,32.883,33.3939,5.8769,0,0.837,1.105,0.633,0,0.335,4.4199,0.024,0.048,2.266,0.422,7.8159,0.951,76.7129,0.372,0,7.8159,7.8159,0,0,51.008,1.969
856,26109120,201359,,"Cod, baked or broiled, with oil ",20.9209,4.2439,0.339,127.764,0,73.4929,0,0,0.094,0.016,8.64,0.311,28.274,203.455,475.61,382.353,0.47,0.032,42.634,8.409,8.4459,0.112,0,1.1839,1.0509,0.634,0,0.336,4.426,0.024,0.047,2.2669,0.422,7.7149,0.946,76.123,4.0369,0,7.7149,7.7149,0,0,43.213,0.554
6381,26151131,000000,,"Trout, floured or breaded, baked or broiled, with butter",20.92,11.21,12.5,240,0,54.21,0,0,1.12,0.6,55,1.06,30,245,395,384,0.65,0.077,27.1999,112,113,10,0,2.33,15.1,0,0,2,2.2,0.221,0.173,6.0998,0.3,26,3.48,65,1.1,13,13,36,0,0,68,4.532
6380,26151130,000000,,"Trout, floured or breaded, baked or broiled, with oil",20.91,12.1,12.52,248,0,53.43,0,0,1.12,0.6,54,1.06,30,244,394,347,0.64,0.077,27.1999,73,73,1,0,2.89,15,0,0,2,2.2,0.221,0.172,6.109,0.301,26,3.47,64.0999,7,13,13,36,0,0,56,2.273
536,22311220,000000,,"Ham, smoked or cured, low sodium, cooked, lean only eaten",20.8998,5.5,1.5,145,0,67.7,0,0,0,0,8,1.48,14,196,287,969,2.8799,0.079,19.5,0,0,0,0,0.25,0.8,0,0,0,0,0.75,0.2,4.0198,0.4,3,0.65,85,0,0,3,3,0,0,53,1.8009
6382,26151132,000000,,"Trout, floured or breaded, baked or broiled, with margarine",20.8998,9.96,12.5,229,0,55.5099,0,0,1.12,0.6,55,1.05,30,245,395,388,0.64,0.077,27.1,118,121,37,0,2.49,15.1,0,0,2,2.2,0.221,0.173,6.096,0.301,26,3.47,64.7,6.7,13,13,36,0,0,56,2.1339
796,25221520,000000,,"Salami, dry or hard",20.8798,31.8098,0.6,378,0,41.4399,0,0,0.24,0,18,1.3998,20,188,347,1737,2.69,0.096,34,11,11,0,0,0.62,0.9,0,0,0,0,0.373,0.198,6.0598,0.435,0,1.21,72.5999,0,0,0,0,0,0,108,11.49
968,26139190,000000,,"Sardines, skinless, boneless, packed in water",20.8599,10.4499,0.54,185,0,66.8598,0,0,0.43,0.1,240,2.2999,34,366,341,414,1.3998,0.272,40.6,32,34,26,0,1.3798,4.7999,0,1398,2,1,0.044,0.233,4.2,0.123,24,9,76,0.4,0,24,24,0,0,61,2.684
1070,26317120,202359,,"Scallops, baked, broiled, or grilled, without fat",20.837,0.944,2.931,109.277,0,72.569,0,0,0,0,30,0.363,69.548,271.951,399.9209,518.2419,1.181,0.066,27.568,15.833,15.833,0,0,0,0,0,0,0,3.539,0.013,0.065,1.357,0.177,18.875,1.8049,80.7159,0.124,0,18.875,18.875,0,0,40.9789,0.098
6361,26133131,000000,,"Porgy, (snapper), floured or breaded, baked or broiled, without fat",20.8298,3.4199,13.1,172,0,58.7,0,0,1.1698,0.6,71,1.32,29,215,324,354,0.7,0.085,41,31,31,1,0,0.5,1.3,0,0,2,0,0.217,0.184,4.756,0.279,31,1.29,67,0.8,14,17,41,0,0,52,0.884
653,24137210,205685,,"Chicken, leg quarter (drumstick and thigh), baked, breaded, skin/breading eaten",20.82,14.18,9.14,252,0,54.7599,0,0,0.2,0.3,15,1.25,18,156,200,428,1.86,0.079,26.1999,18,18,0,0,0.3,0.2,0,0,90,0,0.136,0.242,4.7949,0.315,18,0.42,47.2999,1.8,12,5,26,0,0,112,3.855
595,23220030,000000,,"Veal patty, breaded, cooked",20.8098,16,8.46,266,0,52.13,0,0,0.74,0.5,40,1.31,25,196,284,417,2.52,0.122,13,9,9,0,0,0.68,0.1,0,0,27,0,0.133,0.278,7.3689,0.36,20,0.96,88.5,9.3,6,13,24,0,0,98,5.593
652,24137210,205348,,"Chicken, leg quarter (drumstick and thigh), fried in oil, breaded, skin/breading eaten",20.8,16.57,9.14,272,0,52.3999,0,0,0.2,0.3,15,1.25,18,156,200,428,1.85,0.079,26.1999,18,18,0,0,1.1,0,0,0,90,0,0.135,0.242,4.79,0.315,17,0.42,40.7999,10.4,12,5,26,0,0,107,3.2839
651,24137210,000000,,"Chicken, leg quarter (drumstick and thigh), fried in shortening, breaded, skin/breading eaten",20.8,16.5598,9.14,272,0,52.3999,0,0,0.2,0.3,15,1.25,18,156,200,428,1.85,0.079,26.1999,18,18,0,0,0.63,0,0,0,90,0,0.137,0.242,4.79,0.315,17,0.42,40.7999,5.9,12,5,26,0,0,107,4.195
5288,21407129,000000,,"Beef, raw, pot roast, chuck arm, boneless, fat trimmed",20.7959,4.416,0,128.4,0,34.704,0,0,0,0,9.5998,1.758,13.7997,127.8,166.1999,33.6,4.992,0.072,21.2397,0,0,0,0,0.27,0.06,0,0,0,0,0.042,0.1301,3.0263,0.1992,7.1999,1.5179,79.2,0.96,0,7.1999,7.1999,0,0,62.3999,1.6727
1907,43102000,000000,,"Sunflower seeds, unroasted",20.78,51.46,20,584,0,4.73,0,0,2.62,8.5998,78,5.25,325,660,645,9,5,1.8,53,0,3,30,0,35.17,0,0,0,0,1.3998,1.48,0.355,8.335,1.345,227,0,55.1,0,0,227,227,0,0,0,4.455
362,14103020,000000,,Brie cheese,20.75,27.68,0.45,334,0,48.42,0,0,0.45,0,184,0.5,20,188,152,629,2.3799,0.019,14.5,173,174,9,0,0.24,0.5,0,0,0,0,0.07,0.52,0.38,0.235,65,1.6498,15.4,2.2999,0,65,65,0,0,100,17.41
989,26151140,101083,,"Trout, floured or breaded, fried in oil",20.713,15.753,8.855,264.199,0,52.5379,0,0,0.803,0.551,63.6529,2.032,25.422,247.672,350.8949,407.1639,0.825,0.204,16.024,20.655,20.712,0.567,0,1.3089,3.5169,0.51,0,18.7579,0.354,0.355,0.347,4.714,0.18,20.8569,6.3049,71.29,10.63,6.524,14.333,25.393,0,0,75.26,2.4769
1179,27220010,000000,,Meat loaf made with ham (ham loaf),20.68,7.4599,6.12,178,0,62.88,0,0,1.72,0.3,30,1.29,22,252,323,879,2.1299,0.111,29.8998,23,24,8,1,0.58,0.9,1,0,69,3,0.363,0.273,4.7919,0.345,12,0.49,89.5999,5.7,5,7,15,0,0,90,2.2759
5368,41103069,000000,,"Pink beans, dry",20.6568,1.1172,63.6347,339.7199,0,139.536,0,0,0.8207,12.0839,118.5599,5.2439,148.1999,376.1999,1158.24,4.5598,2.1886,0.6178,3.1919,0,0,0,0,2.2343,0,0,0,0,0,0.5859,0.1436,1.2995,0.3989,383.0398,0,84.1319,8.4359,0,383.0398,383.0398,0,0,0,0.2872
6377,26149130,000000,,"Swordfish, floured or breaded, baked or broiled, with oil",20.6498,12.5398,12.52,251,0,53.0399,0,0,1.12,0.6,35,1.1298,34,271,433,375,0.84,0.07,58.7999,35,35,1,0,2.5899,13.1,0,0,2,0,0.182,0.137,8.157,0.471,19,1.4098,64.0999,7,13,5,28,0,0,63,2.478
524,22201410,000000,,"Pork, cutlet or steak, fried, breaded or floured, lean and fat eaten",20.64,19.12,16.26,324,0,41.5099,0,0,1.4298,1,58,2.08,28,224,330,528,3.2999,0.156,33.6,18,18,0,0,1.03,0.8,1,0,52,0,0.5,0.454,4.432,0.338,19,0.94,97.5999,7.7999,12,7,28,0,0,97,5.306
687,24157210,205368,,"Chicken, thigh, fried in oil, breaded, skin/breading eaten",20.6298,19.92,7.6299,296,0,50.64,0,0,0.16,0.3,14,1.1598,18,160,205,440,1.59,0.074,25.3998,22,22,0,0,0.7,0,0,0,90,0,0.117,0.215,4.8029,0.328,14,0.49,42.1,6.0998,10,4,21,0,0,116,4.799
686,24157210,000000,,"Chicken, thigh, fried in shortening, breaded, skin/breading eaten",20.6298,19.92,7.6299,296,0,50.64,0,0,0.16,0.3,14,1.1598,18,160,205,441,1.59,0.074,25.3998,22,22,0,0,0.46,0,0,0,90,0,0.118,0.215,4.8029,0.328,14,0.49,42.1,3.7999,10,4,21,0,0,116,5.259
894,26117130,207117,,"Haddock, (pollock, scrod, monkfish), breaded, baked with oil",20.626,10.5909,8.441,215.624,0,58.875,0,0,0.841,0.52,58.1779,1.686,43.654,213.4259,334.315,407.61,0.594,0.061,33.9739,22.3039,22.3739,0.65,0,1.514,0.647,0.481,0,17.7079,0,0.12,0.105,4.3869,0.297,21.058,1.212,76.363,10.6489,6.1589,14.8989,25.3389,0,0,77.991,1.576
1023,26203160,000000,,"Frog legs, steamed",20.62,0.38,0,92,0,76.4098,0,0,0,0,23,1.8,23,148,287,388,1.26,0.299,17.6999,17,17,0,0,1.26,0.3,0,0,0,0,0.15,0.267,1.207,0.121,15,0.4,81.7,0.1,0,15,15,0,0,63,0.096
1190,27246200,000000,,Chicken or turkey with stuffing,20.6099,3.23,11.74,163,0,62.92,0,0,1.27,0.5,19,0.95,21,147,203,274,0.94,0.071,28.3,5,5,0,0,0.4,0,0,0,28,0,0.132,0.209,5.224,0.323,30,0.13,34.8999,0.7,13,17,38,0,0,67,0.732
963,26137180,000000,,"Salmon, canned",20.55,5.48,0,137,0,72.68,0,0,0,0,220,0.64,30,338,336,403,0.79,0.071,33.8999,25,25,0,0,0.97,15,0,0,0,0,0.025,0.19,6.7759,0.268,13,4.62,86.5999,0.4,0,13,13,0,0,59,1.0088
530,22300140,000000,,"Ham, smoked or cured, fried, lean only eaten",20.55,9.7698,0.96,177,0,65.1598,0,0,1,0,7,0.84,19,234,297,1221,2.12,0.111,26.8998,6,6,0,0,0.86,0.8,0,0,0,0,0.532,0.21,4.9348,0.404,3,0.54,84.2,5.7,0,3,3,0,0,50,2.237
5291,21417129,000000,,"Beef, raw, brisket, boneless, fat trimmed",20.5275,6.955,0,150.4199,0,39.8198,0,0,0,0,4.1398,1.9388,15.8698,166.2898,196.6499,48.2999,4.7539,0.0821,16.9049,0,0,0,0,0.0966,0.1379,0,0,0,0,0.0483,0.1518,2.5598,0.2,5.5198,1.7939,78.1769,1.1039,0,5.5198,5.5198,0,0,64.17,2.5045
897,26117160,000000,,"Haddock, (pollock, scrod, monkfish), steamed or poached",20.52,0.57,0,93,0,78.2699,0,0,0,0,14,0.22,24,257,306,563,0.4,0.027,32.6,17,17,0,0,0.57,0.6,0,0,0,0,0.02,0.065,3.595,0.283,12,1.96,81.7,0.1,0,12,12,0,0,68,0.114
6232,26118033,000000,,"Halibut, floured or breaded, baked or broiled, without fat",20.52,2.0499,13.1,159,0,63.5499,0,0,1.1698,0.6,38,0.96,29,265,469,379,0.58,0.058,49.8999,25,25,1,0,0.61,4.7999,0,0,2,0,0.164,0.12,6.9939,0.497,28,1.03,63.8999,0.7,14,14,38,0,0,49,0.545
954,26137100,000000,,"Salmon, raw (sashimi)",20.5,4.4,0,127,0,75.5199,0,0,0,0,7,0.38,27,261,366,75,0.39,0.063,31.3998,35,35,0,0,0.4,10.9,0,0,0,0,0.08,0.105,7.995,0.611,4,4.15,94.5999,0.4,0,4,4,0,0,46,0.81
594,23220020,000000,,"Mock chicken legs, cooked",20.5,13.63,5.21,231,0,58.6,0,0,0.02,0.2,21,1.12,22,186,283,572,3.3799,0.108,18.5,3,3,0,0,0.63,0.2,0,0,8,0.1,0.274,0.296,4.9779,0.277,15,1.1,76.7,6.4,7,8,20,0,0,86,4.2968
707,24167110,205831,,"Chicken, wing, baked, breaded, skin/breading eaten",20.48,11.02,11.72,235,0,55.39,0,0,0.26,0.4,20,1.1798,17,128,185,384,1.4298,0.06,24.3998,10,10,0,0,0.63,0,0,0,13,0,0.131,0.18,5.623,0.457,23,0.2,63.8999,4.0998,15,8,34,0,0,123,3.511
5298,22199999,000000,,"Pork, raw, chops, top loin, boneless, fat trimmed",20.4618,2.9077,0,113.9,0,43.6437,0,0,0,0,5.36,0.6097,15.41,154.0998,180.2298,44.89,1.5879,0.0582,28.207,1.34,1.34,0,0,0.1675,0.603,0,0,0,0,0.3651,0.1641,6.8761,0.3758,0,0.4422,70.283,0,0,0,0,0,0,47.57,1.1101
6233,26118034,000000,,"Halibut, floured or breaded, baked or broiled, with nonstick spray",20.46,2.35,13.14,161,0,63.28,0,0,1.1698,0.6,38,0.96,29,264,468,379,0.58,0.058,49.7999,25,25,1,0,0.61,4.7,0,0,2,0,0.164,0.119,6.9729,0.496,28,1.03,63.7,0.7,14,14,38,0,0,49,0.562
